response,model_type,full_predictors,stepwise_predictors,rmse,r_squared,aic
minDO.pctsat,linear,"PercWet_7d, dPercWet_7d, exeProb, Depth_14d","PercWet_7d, dPercWet_7d, exeProb, Depth_14d",0.8184771509700803,0.3304321299348187,2378.939204210339
minDO.pctsat,linear,"PercWet_7d, dPercWet_7d, exeProb, Depth_30d","PercWet_7d, exeProb, Depth_30d",0.8399562526960481,0.29496012605229815,2420.5477787595123
minDO.pctsat,linear,"PercWet_7d, dPercWet_7d, exeProb, Depth_60d","PercWet_7d, dPercWet_7d, exeProb, Depth_60d",0.8630323897277546,0.24220130882237564,2497.896817157924
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_1d, Q_1d","PercWet_7d, PPT_1d, Q_1d",0.9375335833694445,0.08125087279065794,2674.980928424624
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_1d, Q_7d","PercWet_7d, Q_7d",0.935922303326209,0.08446852323388938,2665.6093992911706
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_1d, Q_14d",Q_14d,0.9437373446297581,0.06492683257489369,2681.905752527176
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_1d, Q_30d","PPT_1d, Q_30d",0.9361223792783363,0.10969659754280009,2638.756715120928
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_1d, Q_60d","PPT_1d, Q_60d",0.9226301701432016,0.13571586543569605,2610.252751593332
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_1d, exeProb","PercWet_7d, PPT_1d, exeProb",0.9342046389050315,0.14119953237493288,2610.1360214999977
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_1d, Depth_1d","PercWet_7d, PPT_1d, Depth_1d",0.8870636597302088,0.2126025734303588,2526.717857737516
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_1d, Depth_7d","PercWet_7d, dPercWet_14d, Depth_7d",0.8635953945246944,0.2506878726983155,2479.073891615294
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_1d, Depth_14d","PercWet_7d, dPercWet_14d, Depth_14d",0.8457543627910525,0.26532222635668357,2460.119490680094
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_1d, Depth_30d","PercWet_7d, dPercWet_14d, Depth_30d",0.8520239984415071,0.26625150122983776,2458.9031772851454
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_1d, Depth_60d","PercWet_7d, dPercWet_14d, Depth_60d",0.8739622229041839,0.21701902079785793,2521.3125145486742
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_7d, Q_1d","PercWet_7d, PPT_7d, Q_1d",0.932173252519794,0.10711000697474739,2647.5446519600437
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_7d, Q_7d","PercWet_7d, PPT_7d, Q_7d",0.9299921720236946,0.11914826930337322,2634.49997067804
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_7d, Q_14d","PercWet_7d, PPT_7d, Q_14d",0.9237796679751138,0.13066724675881708,2621.849993173337
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_7d, Q_30d","dPercWet_14d, PPT_7d, Q_30d",0.9241272523092968,0.1284131236799668,2624.3385784618586
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_7d, Q_60d","dPercWet_14d, PPT_7d, Q_60d",0.9146237784613711,0.1558634688485589,2593.585331393025
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_7d, exeProb","PercWet_7d, PPT_7d, exeProb",0.9277595655515317,0.15445854991448396,2595.183419811971
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_7d, Depth_1d","PercWet_7d, PPT_7d, Depth_1d",0.8766496214866003,0.22818253992755028,2507.5122353943498
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_7d, Depth_7d","PercWet_7d, dPercWet_14d, PPT_7d, Depth_7d",0.8479342494830009,0.2846060279108911,2442.558237020856
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_7d, Depth_14d","PercWet_7d, dPercWet_14d, Depth_14d",0.8457543627910525,0.26532222635668357,2460.119490680094
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_7d, Depth_30d","PercWet_7d, dPercWet_14d, PPT_7d, Depth_30d",0.8296650962706413,0.3040621472741316,2416.060548875634
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_7d, Depth_60d","PercWet_7d, dPercWet_14d, PPT_7d, Depth_60d",0.8465057983947872,0.25790017147153704,2477.7792455265794
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_14d, Q_1d","PercWet_7d, PPT_14d, Q_1d",0.9249495027457667,0.1389011193875001,2612.704516218075
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_14d, Q_7d","PercWet_7d, PPT_14d, Q_7d",0.9263537312467555,0.15059912111945617,2599.5598725309874
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_14d, Q_14d","PercWet_7d, PPT_14d, Q_14d",0.9217028886214012,0.15952433459252294,2589.4085867094
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_14d, Q_30d","PPT_14d, Q_30d",0.9265108621480133,0.11913851484126821,2628.5106126349683
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_14d, Q_60d","dPercWet_14d, PPT_14d, Q_60d",0.9058266661688035,0.1628766008596873,2585.5679405875676
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_14d, exeProb","PercWet_7d, PPT_14d, exeProb",0.9197973747544427,0.17847241039735548,2567.495404798983
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_14d, Depth_1d","PercWet_7d, PPT_14d, Depth_1d",0.867350085294588,0.24531015821840177,2485.9462305426628
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_14d, Depth_7d","PercWet_7d, dPercWet_14d, Depth_7d",0.8635953945246944,0.2506878726983155,2479.073891615294
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_14d, Depth_14d","PercWet_7d, dPercWet_14d, Depth_14d",0.8457543627910525,0.26532222635668357,2460.119490680094
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_14d, Depth_30d","PercWet_7d, dPercWet_14d, Depth_30d",0.8520239984415071,0.26625150122983776,2458.9031772851454
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_14d, Depth_60d","PercWet_7d, dPercWet_14d, Depth_60d",0.8739622229041839,0.21701902079785793,2521.3125145486742
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_30d, Q_1d","PercWet_7d, PPT_30d, Q_1d",0.8869632221403178,0.17473843447935436,2571.8534089740388
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_30d, Q_7d","PercWet_7d, PPT_30d, Q_7d",0.8879940011300567,0.18248593508495226,2562.788990019092
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_30d, Q_14d","PercWet_7d, PPT_30d, Q_14d",0.8851846421443853,0.18788761295491085,2556.4181662781984
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_30d, Q_30d","PPT_30d, Q_30d",0.9204722381371401,0.12268413744558077,2624.634612359735
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_30d, Q_60d","PercWet_7d, PPT_30d, Q_60d",0.8593764924939135,0.2296998064258603,2505.621207726103
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_30d, exeProb","PercWet_7d, PPT_30d, exeProb",0.8829371190247048,0.20831255776766824,2531.939508931034
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_30d, Depth_1d","PercWet_7d, Depth_1d",0.8858683575088178,0.2036383111680654,2531.596719235782
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_30d, Depth_7d","PercWet_7d, dPercWet_14d, Depth_7d",0.8635953945246944,0.2506878726983155,2479.073891615294
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_30d, Depth_14d","PercWet_7d, dPercWet_14d, Depth_14d",0.8457543627910525,0.26532222635668357,2460.119490680094
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_30d, Depth_30d","PercWet_7d, dPercWet_14d, Depth_30d",0.8520239984415071,0.26625150122983776,2458.9031772851454
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_30d, Depth_60d","PercWet_7d, dPercWet_14d, Depth_60d",0.8739622229041839,0.21701902079785793,2521.3125145486742
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_60d, Q_1d","PercWet_7d, dPercWet_14d, PPT_60d, Q_1d",0.8872879408189661,0.18071733115877267,2572.865764733346
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_60d, Q_7d","PercWet_7d, dPercWet_14d, PPT_60d, Q_7d",0.8867581330021733,0.1880175949376889,2564.2643419000624
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_60d, Q_14d","PercWet_7d, PPT_60d, Q_14d",0.8842064635945507,0.19167036013539063,2551.9314563764146
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_60d, Q_30d","PPT_60d, Q_30d",0.8925474037629838,0.1737017873104333,2567.0598055856626
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_60d, Q_60d","PPT_60d, Q_60d",0.8739996180284603,0.2007540853235397,2535.0709368934627
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_60d, exeProb","PercWet_7d, dPercWet_14d, PPT_60d, exeProb",0.8701019070074951,0.2521824090117754,2485.15522036486
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_60d, Depth_1d","PercWet_7d, PPT_60d, Depth_1d",0.8464602420530403,0.2721401441102298,2451.1596303781475
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_60d, Depth_7d","PercWet_7d, dPercWet_14d, Depth_7d",0.8635953945246944,0.2506878726983155,2479.073891615294
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_60d, Depth_14d","PercWet_7d, dPercWet_14d, Depth_14d",0.8457543627910525,0.26532222635668357,2460.119490680094
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_60d, Depth_30d","PercWet_7d, dPercWet_14d, Depth_30d",0.8520239984415071,0.26625150122983776,2458.9031772851454
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, PPT_60d, Depth_60d","PercWet_7d, dPercWet_14d, Depth_60d",0.8739622229041839,0.21701902079785793,2521.3125145486742
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, Q_1d, exeProb","PercWet_7d, exeProb",0.9331050216758927,0.13630776930516506,2609.5943865227878
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, Q_7d, exeProb","PercWet_7d, Q_7d",0.935922303326209,0.08446852323388938,2665.6093992911706
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, Q_14d, exeProb",Q_14d,0.9437373446297581,0.06492683257489369,2681.905752527176
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, Q_30d, exeProb","Q_30d, exeProb",0.8602667186470452,0.23807266638575883,2489.118330875376
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, Q_60d, exeProb","dPercWet_14d, Q_60d, exeProb",0.8725208429257779,0.2104325387753936,2529.3626910319986
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, exeProb, Depth_1d","PercWet_7d, exeProb, Depth_1d",0.8453331090366549,0.2961771841819233,2418.887442146155
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, exeProb, Depth_7d","PercWet_7d, dPercWet_14d, exeProb, Depth_7d",0.8033172044281301,0.36639786490000353,2325.8811218807573
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, exeProb, Depth_14d","PercWet_7d, dPercWet_14d, exeProb, Depth_14d",0.784959467936783,0.3756689328535977,2311.715572218321
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, exeProb, Depth_30d","PercWet_7d, dPercWet_14d, exeProb, Depth_30d",0.8026141619424023,0.35487409380374957,2343.2024654019333
minDO.pctsat,linear,"PercWet_7d, dPercWet_14d, exeProb, Depth_60d","PercWet_7d, dPercWet_14d, exeProb, Depth_60d",0.8279554522426272,0.2912191595828461,2433.6333983585296
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_1d, Q_1d","PercWet_7d, dPercWet_30d, PPT_1d, Q_1d",0.9266806652936522,0.09808944149427014,2665.2045959708007
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_1d, Q_7d","PercWet_7d, dPercWet_30d, Q_7d",0.9231637619397152,0.09992478916235525,2655.247011456062
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_1d, Q_14d","PercWet_7d, dPercWet_30d, Q_14d",0.9168355413278328,0.1114849796751634,2642.8243809532078
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_1d, Q_30d","dPercWet_30d, PPT_1d, Q_30d",0.9349312322463474,0.11209021681242728,2642.169545566688
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_1d, Q_60d","PPT_1d, Q_60d",0.9226301701432016,0.13571586543569605,2610.252751593332
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_1d, exeProb","PercWet_7d, dPercWet_30d, PPT_1d, exeProb",0.9250437529813536,0.1617576357388747,2594.851631187538
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_1d, Depth_1d","PercWet_7d, dPercWet_30d, PPT_1d, Depth_1d",0.8841229128752556,0.21598313890301402,2530.5830748779267
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_1d, Depth_7d","PercWet_7d, Depth_7d",0.8681245314564459,0.24000463174838257,2486.678496436373
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_1d, Depth_14d","PercWet_7d, Depth_14d",0.8588415556153454,0.24681696852545515,2478.0255842962024
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_1d, Depth_30d","PercWet_7d, dPercWet_30d, Depth_30d",0.8581186321664771,0.2530280634536744,2476.0678779793316
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_1d, Depth_60d","PercWet_7d, dPercWet_30d, Depth_60d",0.8757320826212462,0.20973713215128412,2530.208713287214
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_7d, Q_1d","PercWet_7d, dPercWet_30d, PPT_7d, Q_1d",0.9145826957020033,0.13061530005232633,2629.9074157118416
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_7d, Q_7d","PercWet_7d, dPercWet_30d, PPT_7d, Q_7d",0.9128371578922438,0.13971782050023226,2619.7926323285487
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_7d, Q_14d","PercWet_7d, dPercWet_30d, PPT_7d, Q_14d",0.9072747292469636,0.1488428462021827,2609.544845420039
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_7d, Q_30d","PPT_7d, Q_30d",0.9284152048302226,0.1261921902842167,2620.7842352090806
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_7d, Q_60d","PPT_7d, Q_60d",0.915937967733529,0.15115065636936026,2592.9356707652337
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_7d, exeProb","PercWet_7d, dPercWet_30d, PPT_7d, exeProb",0.9136725535459231,0.17924899733918556,2574.586545473606
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_7d, Depth_1d","PercWet_7d, PPT_7d, Depth_1d",0.8766496214866003,0.22818253992755028,2507.5122353943498
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_7d, Depth_7d","PercWet_7d, Depth_7d",0.8681245314564459,0.24000463174838257,2486.678496436373
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_7d, Depth_14d","PercWet_7d, Depth_14d",0.8588415556153454,0.24681696852545515,2478.0255842962024
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_7d, Depth_30d","PercWet_7d, dPercWet_30d, Depth_30d",0.8581186321664771,0.2530280634536744,2476.0678779793316
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_7d, Depth_60d","PercWet_7d, dPercWet_30d, Depth_60d",0.8757320826212462,0.20973713215128412,2530.208713287214
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_14d, Q_1d","PercWet_7d, dPercWet_30d, PPT_14d, Q_1d",0.9028396879521375,0.1743845736706604,2580.265384238145
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_14d, Q_7d","PercWet_7d, dPercWet_30d, PPT_14d, Q_7d",0.9056681263003932,0.17992944706259403,2573.7894908280837
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_14d, Q_14d","PercWet_7d, dPercWet_30d, PPT_14d, Q_14d",0.902086778948801,0.1828375375137744,2570.3755872037386
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_14d, Q_30d","PPT_14d, Q_30d",0.9265108621480133,0.11913851484126821,2628.5106126349683
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_14d, Q_60d","PercWet_7d, PPT_14d, Q_60d",0.8953438841872535,0.20235704716861058,2539.1416268683847
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_14d, exeProb","PercWet_7d, dPercWet_30d, PPT_14d, exeProb",0.9017871078219881,0.21117066838649448,2536.4638769806816
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_14d, Depth_1d","PercWet_7d, dPercWet_30d, Depth_1d",0.8837765522746456,0.2069058833747065,2533.645503601523
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_14d, Depth_7d","PercWet_7d, Depth_7d",0.8681245314564459,0.24000463174838257,2486.678496436373
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_14d, Depth_14d","PercWet_7d, Depth_14d",0.8588415556153454,0.24681696852545515,2478.0255842962024
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_14d, Depth_30d","PercWet_7d, dPercWet_30d, Depth_30d",0.8581186321664771,0.2530280634536744,2476.0678779793316
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_14d, Depth_60d","PercWet_7d, dPercWet_30d, Depth_60d",0.8757320826212462,0.20973713215128412,2530.208713287214
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_30d, Q_1d","PercWet_7d, dPercWet_30d, PPT_30d, Q_1d",0.8648396804238657,0.20851077121137943,2539.6988748642393
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_30d, Q_7d","PercWet_7d, dPercWet_30d, PPT_30d, Q_7d",0.8676036030011084,0.20902311407110188,2539.0766037131316
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_30d, Q_14d","PercWet_7d, dPercWet_30d, PPT_30d, Q_14d",0.8653937073198439,0.20818831660617002,2540.090308832989
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_30d, Q_30d","PercWet_7d, dPercWet_30d, PPT_30d, Q_30d",0.8598727917837081,0.22151476405879053,2523.778714111384
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_30d, Q_60d","PercWet_7d, PPT_30d, Q_60d",0.8593764924939135,0.2296998064258603,2505.621207726103
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_30d, exeProb","PercWet_7d, dPercWet_30d, PPT_30d, exeProb",0.8680403944223941,0.23751535031350723,2503.821002823857
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_30d, Depth_1d","PercWet_7d, dPercWet_30d, Depth_1d",0.8837765522746456,0.2069058833747065,2533.645503601523
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_30d, Depth_7d","PercWet_7d, Depth_7d",0.8681245314564459,0.24000463174838257,2486.678496436373
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_30d, Depth_14d","PercWet_7d, Depth_14d",0.8588415556153454,0.24681696852545515,2478.0255842962024
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_30d, Depth_30d","PercWet_7d, dPercWet_30d, Depth_30d",0.8581186321664771,0.2530280634536744,2476.0678779793316
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_30d, Depth_60d","PercWet_7d, dPercWet_30d, Depth_60d",0.8757320826212462,0.20973713215128412,2530.208713287214
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_60d, Q_1d","PercWet_7d, dPercWet_30d, PPT_60d, Q_1d",0.8901860153999223,0.1828740391725654,2570.3326595373574
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_60d, Q_7d","PercWet_7d, dPercWet_30d, PPT_60d, Q_7d",0.8883668478225978,0.1873958318568849,2564.999931322851
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_60d, Q_14d","PercWet_7d, dPercWet_30d, PPT_60d, Q_14d",0.8797226568122808,0.1975687730067441,2552.8932917144357
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_60d, Q_30d","PercWet_7d, dPercWet_30d, PPT_60d, Q_30d",0.8676412407337593,0.23125396091066572,2511.680339497625
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_60d, Q_60d","PPT_60d, Q_60d",0.8739996180284603,0.2007540853235397,2535.0709368934627
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_60d, exeProb","PercWet_7d, dPercWet_30d, PPT_60d, exeProb",0.8680577313852624,0.24719083879849144,2491.54843794509
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_60d, Depth_1d","PercWet_7d, dPercWet_30d, PPT_60d, Depth_1d",0.8448614722518587,0.2766789873415009,2453.1481914693504
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_60d, Depth_7d","PercWet_7d, Depth_7d",0.8681245314564459,0.24000463174838257,2486.678496436373
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_60d, Depth_14d","PercWet_7d, Depth_14d",0.8588415556153454,0.24681696852545515,2478.0255842962024
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_60d, Depth_30d","PercWet_7d, dPercWet_30d, Depth_30d",0.8581186321664771,0.2530280634536744,2476.0678779793316
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, PPT_60d, Depth_60d","PercWet_7d, dPercWet_30d, Depth_60d",0.8757320826212462,0.20973713215128412,2530.208713287214
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, Q_1d, exeProb","PercWet_7d, dPercWet_30d, Q_1d",0.9252992033848109,0.08946165348732601,2666.3539484084135
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, Q_7d, exeProb","PercWet_7d, dPercWet_30d, Q_7d",0.9231637619397152,0.09992478916235525,2655.247011456062
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, Q_14d, exeProb","PercWet_7d, dPercWet_30d, Q_14d",0.9168355413278328,0.1114849796751634,2642.8243809532078
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, Q_30d, exeProb","Q_30d, exeProb",0.8602667186470452,0.23807266638575883,2489.118330875376
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, Q_60d, exeProb","PercWet_7d, Q_60d, exeProb",0.8655938511944331,0.2389177176850772,2494.0518971858073
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, exeProb, Depth_1d","PercWet_7d, exeProb, Depth_1d",0.8453331090366549,0.2961771841819233,2418.887442146155
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, exeProb, Depth_7d","PercWet_7d, exeProb, Depth_7d",0.8339949242566842,0.3184547473995307,2387.9778458302603
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, exeProb, Depth_14d","PercWet_7d, dPercWet_30d, exeProb, Depth_14d",0.8241874431099144,0.3359807377687027,2370.9423620567077
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, exeProb, Depth_30d","PercWet_7d, dPercWet_30d, exeProb, Depth_30d",0.8291205498607338,0.329980484834175,2379.5872111458307
minDO.pctsat,linear,"PercWet_7d, dPercWet_30d, exeProb, Depth_60d","PercWet_7d, dPercWet_30d, exeProb, Depth_60d",0.8509339098321574,0.2780045583659143,2451.385429953897
minDO.pctsat,linear,"PercWet_7d, dPercWet_60d, PPT_1d, Q_1d","PercWet_7d, PPT_1d, Q_1d",0.9375335833694445,0.08125087279065794,2674.980928424624
minDO.pctsat,linear,"PercWet_7d, dPercWet_60d, PPT_1d, Q_7d","PercWet_7d, Q_7d",0.935922303326209,0.08446852323388938,2665.6093992911706
minDO.pctsat,linear,"PercWet_7d, dPercWet_60d, PPT_1d, Q_14d",Q_14d,0.9437373446297581,0.06492683257489369,2681.905752527176
minDO.pctsat,linear,"PercWet_7d, dPercWet_60d, PPT_1d, Q_30d","PPT_1d, Q_30d",0.9361223792783363,0.10969659754280009,2638.756715120928
minDO.pctsat,linear,"PercWet_7d, dPercWet_60d, PPT_1d, Q_60d","dPercWet_60d, PPT_1d, Q_60d",0.9219844608371606,0.14374207761786714,2607.2866867103635
minDO.pctsat,linear,"PercWet_7d, dPercWet_60d, PPT_1d, exeProb","PercWet_7d, PPT_1d, exeProb",0.9342046389050315,0.14119953237493288,2610.1360214999977
minDO.pctsat,linear,"PercWet_7d, dPercWet_60d, PPT_1d, Depth_1d","PercWet_7d, PPT_1d, Depth_1d",0.8870636597302088,0.2126025734303588,2526.717857737516
minDO.pctsat,linear,"PercWet_7d, dPercWet_60d, PPT_1d, Depth_7d","PercWet_7d, dPercWet_60d, Depth_7d",0.8636997108700935,0.2553313695880598,2473.1000330394263
minDO.pctsat,linear,"PercWet_7d, dPercWet_60d, PPT_1d, Depth_14d","PercWet_7d, dPercWet_60d, Depth_14d",0.8530877134907959,0.26558774822803166,2459.7721103062186
minDO.pctsat,linear,"PercWet_7d, dPercWet_60d, PPT_1d, Depth_30d","PercWet_7d, dPercWet_60d, Depth_30d",0.8559503915330945,0.26573096392782375,2459.584690082271
minDO.pctsat,linear,"PercWet_7d, dPercWet_60d, PPT_1d, Depth_60d","PercWet_7d, dPercWet_60d, PPT_1d, Depth_60d",0.8678669098345809,0.24335706750146832,2496.4300266407213
minDO.pctsat,linear,"PercWet_7d, dPercWet_60d, PPT_7d, Q_1d","PercWet_7d, PPT_7d, Q_1d",0.932173252519794,0.10711000697474739,2647.5446519600437
minDO.pctsat,linear,"PercWet_7d, dPercWet_60d, PPT_7d, Q_7d","PercWet_7d, PPT_7d, Q_7d",0.9299921720236946,0.11914826930337322,2634.49997067804
minDO.pctsat,linear,"PercWet_7d, dPercWet_60d, PPT_7d, Q_14d","PercWet_7d, PPT_7d, Q_14d",0.9237796679751138,0.13066724675881708,2621.849993173337
minDO.pctsat,linear,"PercWet_7d, dPercWet_60d, PPT_7d, Q_30d","PPT_7d, Q_30d",0.9284152048302226,0.1261921902842167,2620.7842352090806
minDO.pctsat,linear,"PercWet_7d, dPercWet_60d, PPT_7d, Q_60d","dPercWet_60d, PPT_7d, Q_60d",0.9143680886330042,0.16042984017663445,2588.3726733580784
minDO.pctsat,linear,"PercWet_7d, dPercWet_60d, PPT_7d, exeProb","PercWet_7d, PPT_7d, exeProb",0.9277595655515317,0.15445854991448396,2595.183419811971
minDO.pctsat,linear,"PercWet_7d, dPercWet_60d, PPT_7d, Depth_1d","PercWet_7d, PPT_7d, Depth_1d",0.8766496214866003,0.22818253992755028,2507.5122353943498
minDO.pctsat,linear,"PercWet_7d, dPercWet_60d, PPT_7d, Depth_7d","PercWet_7d, dPercWet_60d, PPT_7d, Depth_7d",0.851045127314888,0.278650681656562,2450.525033268355
